x0,x1,label
-0.4302482936568618,-0.29954551832044696,0
-0.3541251016277753,-0.25405730218401995,0
-0.38794587552365256,-0.2570131786981708,0
-0.2609520855417241,-0.4112763057090901,1
-0.2346740464190851,-0.3045274436747876,0
-0.28373827987172656,-0.3539367170929761,0
-0.3616781180539768,-0.4062808198015758,0
-0.2463179408739024,-0.11473433121505125,0
-0.4849861360587708,-0.04626863782099847,0
-0.2687910709682341,-0.23834921471968945,0
-0.29826998972344304,-0.3544621843298189,0
-0.27575219673395784,-0.3227636058667076,0
-0.10518442546969764,-0.3393924582766366,1
-0.09951661276549226,-0.3162418208591997,1
0.06925088048633188,-0.15173884533397197,1
-0.050745958770993166,-0.3989578214749577,1
-0.14810241044239006,-0.0963889204640844,1
0.07126669409002981,-0.1712243494476637,1
-0.03189740618654932,-0.1993841777935072,1
-0.004522569371676165,-0.15728356206963495,1
-0.2619891786771543,-0.250957341496083,0
-0.06938739823082278,-0.3567471812708871,1
-0.08935418461210891,-0.3066957302142111,1
-0.2109085954846217,-0.15285053136104754,0
-0.17326872864309287,-0.3720568943083117,1
