x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,label
0.1727627109981506,-0.2027003842036736,-0.0897166506626504,-0.3857521184972732,0.332180578172348,0.1051640466553366,-0.5067733665326747,-0.5181259201925977,0.3156867894822793,-0.3013670420505356,0.1840912474096452,-0.2996792559127946,0.0393199312668898,0.106303837706522,0.2475175117761224,0.0455126267704266,-0.2065155163508836,0.618827977010285,0.1390953940323255,0.045832147360954,-0.3500971473110544,0
0.0056753968376191,-0.3368491313555121,0.0246046975397687,-0.3170575269809508,0.0912563783498138,-0.0221171315834048,-0.6321092529356365,-0.4532559934705237,0.124971582063587,-0.1382931166044188,0.4023527616653426,-0.2932487886011126,-0.0771911198994866,0.0955113694408611,-0.027520437915608,-0.0962857854548684,-0.2531628296121473,0.3919198918655185,0.0871793316428839,-0.068190139541591,-0.2345239992267722,0
0.1354739994143363,-0.3281985185187,-0.340528745692583,-0.3185895814478401,0.0362231752165414,0.2249964448232121,-0.4593007277121966,-0.396502374714453,0.2792179247251761,-0.1558003040487698,0.3059275078513592,-0.1851582393156607,-0.0631595499314355,-0.0100583656593688,0.0958429242327343,0.2559523858606824,-0.2701742892587606,0.5198189386828509,0.1415122489031489,0.0145382035915892,-0.3988394540721715,0
0.0368994718208246,-0.336738957923781,-0.1110722984157197,-0.2925937712721478,0.0884429267462338,0.0383511016690565,-0.3618264254223498,-0.3822953219057946,0.382675311235421,-0.1474451153361723,0.3039166748247034,-0.3344080123551635,-0.0927163323528062,0.0595293850560491,0.2331916102193569,-0.1312753064865913,-0.1621637561648546,0.2156410048399206,0.135915680211956,-0.0356658201018099,-0.4004311940517708,0
0.0969833993141087,-0.4249393816100779,0.0159840861456238,-0.3643835447513107,0.1324033661091697,0.0771894176568164,-0.2548846339600021,-0.4836149238224505,0.0715935401859913,-0.1368875465339349,0.1893358407295667,-0.318415721644695,-0.2389854384832059,0.0514621282176729,0.2750808018908148,0.1719347872111052,-0.1977837884649147,0.4331067653085442,-0.0137305980402883,-0.0152253006153724,-0.4780856744694824,0
0.0861662206811174,-0.3019286251250872,0.0475224331260165,-0.3841608659806578,0.2305072571037807,-0.1967573169040613,-0.4160627444152216,-0.3333383382865991,0.3020248809883027,-0.1677022212089135,0.2642362948049916,-0.1569948692571925,0.0047681150726093,0.1430672649409473,0.2606641255688991,0.2570420326594946,-0.1198126149643636,0.3506125405690377,0.2463103358483789,-0.0601426479394884,-0.3284583084558939,0
0.0280064503660155,-0.3181118484432358,0.0552144152700712,-0.2049830840605245,0.1309237607305694,0.1072287776851644,-0.4348975973998745,-0.5272341436092891,0.1475828932844743,-0.0558878335621445,0.2332913864252457,-0.1205906699148684,-0.0835771536192712,0.0036192541911331,0.352737273706136,-0.0961616746362803,-0.2511876131445977,0.4813785937791912,0.0381145086824861,0.1884401263730104,-0.374973679358833,0
0.0126885762430222,-0.406389669896219,-0.0208149330851352,-0.3275004402517714,0.0762574946819257,0.2277746840250064,-0.5277125108950733,-0.4653319757419523,0.0014159260152701,-0.3203154522684315,0.4890375344231313,-0.1248017538467052,0.1536056645298032,-0.0652992264590446,0.2045037743321498,0.0888694575863725,-0.1330276179181516,0.7338964341317387,0.1183745650361006,-0.0758115097971261,-0.2741011343293137,0
0.1844969695387667,-0.3830957432933971,-0.3282417020702269,-0.4317361062285346,0.1582951049170098,-0.0213867880238204,-0.4123562661598758,-0.3332605954857353,0.2454800463208309,-0.1447111205130899,0.4052480826222987,-0.2698089842627722,0.1236519823761023,-0.0522707577074852,0.2958835988823016,0.012973565796728,-0.2839127743131345,0.471926400518855,0.1766202478891047,-0.2346754525668019,-0.2792151758074485,0
-0.0602647774235348,-0.6139489920404738,-0.0986683354737131,-0.286309791785684,0.2124071416427537,0.3355243049316798,-0.5469803923516664,-0.5066985187552541,0.2590151796809527,-0.1947183846259306,0.1029243300778447,-0.3669439150699696,0.147779418243732,0.044546292334107,0.2204561300714391,0.172027647224765,0.0418778656466205,0.4026211814593349,0.0433016355141756,0.078443301717919,-0.4142189376552849,0
