x0,x1,label
-0.4512961234062365,0.45414426772346306,0.0
-0.231772168540961,0.5247896984785488,0.0
-0.231325676732263,0.5595756573514992,0.0
-0.12816483713813187,0.516922834170537,0.0
-0.23232582258954154,0.4417872668404018,0.0
-0.03782405708676723,0.4372480412166225,0.0
-0.05026910246950267,0.6445547955413844,0.0
-0.13056971849791732,0.4741547528467152,0.0
-0.35486644530439015,0.5916215051112728,0.0
-0.06726596054072864,0.2892442374935391,0.0
0.010882419532978499,0.4321944719824032,0.0
-0.31087057885166003,0.42458454502889653,0.0
-0.25829382538648793,0.4979725571983168,0.0
0.5537394506612393,-0.4197858647189216,1.0
0.4404890119087829,-0.47297440086833775,1.0
0.49835824655441874,-0.37644163055228463,1.0
0.427947176059139,-0.44054761929386593,1.0
0.41250216171965415,-0.3366525105408223,1.0
0.4973988701871467,-0.3192129456789503,1.0
0.6019210211335901,-0.25700088456747094,1.0
0.6443015016066111,-0.31039217411301384,1.0
0.5253233360607955,-0.28616429473693084,1.0
0.6235558543128854,-0.28048322276000504,1.0
0.3424993378776515,-0.22708691830841488,1.0
0.5491674350121195,-0.40416383378738596,1.0
