x0,x1,label
-0.30415380819848287,0.2757140100604958,0.0
-0.2670268403791756,0.3937306608796453,0.0
-0.20769068794884882,0.45509934022161586,0.0
-0.13446520385249677,0.40661225408099894,0.0
-0.32873932787520765,0.6041678541139119,0.0
-0.22944977810041603,0.5680146408022478,0.0
-0.0826499295942032,0.30457557115017064,0.0
-0.3485787186140147,0.5471637616887642,0.0
-0.35806086246166585,0.45188508510787234,0.0
-0.3538237621327754,0.4614081677818506,0.0
-0.3613503871275345,0.4253906655895869,0.0
-0.3500551469320309,0.5671045916207463,0.0
0.5596160676941251,-0.40454089765583073,1.0
0.4213664866917299,-0.5338709472360612,1.0
0.5057581706020172,-0.455437476343562,1.0
0.48387946927960085,-0.19937608336550522,1.0
0.42267879253148566,-0.5282813337575043,1.0
0.5622306315253499,-0.2775169130892048,1.0
0.4446829889743277,-0.3029096661258828,1.0
0.3855921171791412,-0.3354422737425762,1.0
0.5697319711345137,-0.23233733761752634,1.0
0.3982129255489422,-0.18196070657550803,1.0
0.5564879406333058,-0.3779499037335851,1.0
0.529842338747855,-0.2940600943358983,1.0
0.5682180807583255,-0.3932662316908389,1.0
