x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,label
0.11679690953477422,-0.22209253079125596,-0.3122094499575603,-0.34096414292540667,0.07055781160233045,0.026117369798633605,-0.34478246001547375,-0.3892464237431525,0.15749198677959747,-0.15234676904051225,0.4216418194033863,-0.15450146895539624,-0.03010724824208134,-0.046666602584313224,0.14363644831835545,0.07384376612705397,-0.13549029074584956,0.35349982574152305,-0.01300216907361157,-0.022020868090457897,-0.3503449610649423,0.0
0.08974992304602232,-0.32981167967694935,0.050767112194527564,-0.372973073762326,-0.015605290002278088,0.12213904454828495,-0.4526470168069296,-0.3618840599545935,0.22412065591266495,-0.14600588732799463,0.19155698814747946,-0.15425659349049559,-0.09634186615631943,0.09090834473788986,0.04660149135154579,0.29589042392730125,-0.07647016002278212,0.5967176757273754,0.1718825879862257,-0.171837930251896,-0.5116304329109365,0.0
0.006740886077151096,-0.2921990966939876,0.019994290059614644,-0.461201811846566,0.1333968164202677,0.006193025622364498,-0.5136449690108217,-0.6405337656157685,0.05000960210107383,-0.21668640054008276,0.27513028211112134,-0.3202331007094214,0.024192449077923672,0.10808940211501183,0.17256081414694013,0.045996292952707823,-0.3080682590820882,0.5099327105637655,0.005084825836557713,0.016310362096983805,-0.4215035978613758,0.0
0.02721977683363598,-0.5036762114167153,-0.0999035079633679,-0.23175935501086492,0.0422722448735773,0.09054494752810352,-0.5207312354417587,-0.5115413036032581,0.3099579797620303,-0.23078275999803974,0.41007457406998177,-0.14888644051269317,-0.08130468184457235,0.22399891178549863,0.22786791456992828,0.16588791361272476,-0.08292269786516686,0.4307161977514533,0.1956004582798,-0.1260694858788038,-0.5043167698457447,0.0
-0.1727006166631611,-0.4472959397144427,-0.07743730232905777,-0.1953399683010133,0.014812622127554756,0.12136389618136201,-0.6038793823012634,-0.47190157171572417,0.4651405196750722,-0.25309457284459197,0.40983530891011377,-0.1602456877940663,0.1153220129969583,0.03839459502909132,0.11379925730463246,0.01221947950187062,-0.14988379637901128,0.3097352953131336,0.020455476845165417,-0.06671171923491369,-0.46580048263135415,0.0
0.0001481185364959059,-0.28404453262741153,-0.018620362171189994,-0.30887488423057086,0.025626577920359397,0.038511635634348514,-0.43336544200158367,-0.5172575033294273,0.133337697017719,-0.3441901294998808,0.3348595641510681,-0.03508794067237431,-0.046059766558547564,0.021548827794761492,0.15967042538537787,0.2056102402727578,-0.24276657126619736,0.4437120089077785,0.0007408094549175015,-0.2814873733659423,-0.5168000226547304,0.0
-0.019833516943440058,-0.45687081412877617,-0.2897628639037103,-0.47939438371749543,0.025594788746029468,0.09263848043758123,-0.3028442478724932,-0.5210588651663844,0.3621907293608305,-0.4185601910819825,0.1565502686375775,-0.21059024943796859,-0.3028172249148471,0.08203422420878054,0.4116530838314938,0.007246093890452054,-0.4432787897854655,0.5387981413310089,-0.10374444137285085,-0.06743811438752498,-0.4224582209060985,0.0
-0.05884213846839065,-0.2689334811854381,-0.11817599052783491,-0.20054523202221197,0.09929615730625205,-0.015660902153634318,-0.4724716937775605,-0.6420958395077231,0.328489172295307,-0.32844389371185356,0.4700209500946957,-0.3341049017884975,0.011591942049574193,0.0328924028417118,0.166142284619394,-0.029767886827585854,-0.152892422409857,0.4526373555951276,0.10092997511581599,-0.188392379692277,-0.43155003244455425,0.0
0.03391113053438814,-0.14024740451429318,0.04472220762458126,-0.5540542731735036,0.1438185613673118,0.15035260960824792,-0.37494576677711455,-0.3393297607675615,0.2226778740134056,-0.5040840991518478,0.08569543443562122,-0.13015306500499485,-0.0007777813176882281,-0.02759310122597062,0.0628349477885171,0.07636760860245358,-0.2712374695703811,0.26960242338606655,0.01758421482501203,-0.028674970647921648,-0.40730805466204034,0.0
0.08891637299817151,-0.32267741084344853,0.0005433496511124264,-0.3837002072785131,0.22586753950327357,-0.11981732713220511,-0.5402023692168703,-0.37223525788889766,0.03881764948442609,-0.17059405076552742,0.32279461630309,-0.23049036712947646,-0.028676160361219005,0.11257647226293535,0.15850236625598546,0.09740669893579414,-0.1828119951503584,0.444661701657255,0.08642099787653393,0.03596981063833103,-0.2761483497275394,0.0
-0.0008970673514001326,-0.27014792757490413,-0.027431056590804387,-0.5136315614280031,-0.02751886687667858,-0.03707072181627624,-0.46912864737744475,-0.3981882823427634,0.3146874590117937,-0.29965334670620986,0.21447069302730765,-0.23436103450260035,-0.1622399184169418,0.014027917891533615,0.08898446464425443,-0.22574669186297108,-0.2299396993402511,0.3916035359901109,0.2232023041569446,-0.08744271021283628,-0.18591291549177727,0.0
-0.09236800324788011,-0.34791210285024693,-0.2071053341709408,-0.4330590215217205,0.2066376258224505,0.05882459134922144,-0.376541921913793,-0.6102432765043567,0.2719462597963576,-0.12516248477451228,0.3166468069691318,-0.11944670084329695,0.07699310535168627,0.1498959097997304,0.2124617642064506,0.2639265879016665,-0.25820295490021256,0.4627264949094046,-0.11288819031497502,-0.09129717816853292,-0.2583104090393157,0.0
0.020802407714877156,-0.3723458387577019,-0.29693244286168874,-0.4879672591856839,0.20986557908652376,0.12152108848929015,-0.5618662944627831,-0.4814603046599131,0.3206810034784573,-0.25698865384992886,0.468937359116963,-0.28328702844233455,-0.19501466403004786,0.0021897832796949554,-0.019660103569856813,0.4257188939704579,-0.25499264591749093,0.4469437967687947,0.014978081528121884,-0.04912530569625487,-0.4309374709395821,0.0
