x0,x1,label
-0.4699536336204929,-0.24111681703336146,0.0
-0.42161476383041113,-0.26809766896846604,0.0
-0.29895777129708034,-0.18587970583125024,0.0
-0.3661434277604955,-0.28276631277804243,0.0
-0.4306631827844678,-0.3959558936165351,0.0
-0.2691494096550958,-0.4802214391592776,0.0
-0.3497924312649992,-0.4737155846048786,0.0
-0.22571643629456464,-0.2567085690749664,0.0
-0.4646620912958971,-0.34098329039153996,0.0
-0.2646510078210799,-0.2266531425159065,0.0
-0.22202736587350216,-0.2458975845290328,0.0
-0.24782652991915874,-0.3212234214195688,0.0
-0.006024424678921864,-0.29628517380763897,1.0
-0.035744772216066284,-0.18009494823506889,1.0
-0.07378102229163355,-0.4545165736523295,1.0
0.054942984581124094,-0.22241650382182943,1.0
0.04006624918333196,-0.3487961946226512,1.0
-0.20439006506194057,-0.5343349015809457,1.0
-0.0501082162849987,-0.38938232176169607,1.0
-0.13052418502285756,-0.2689066338354929,1.0
-0.23648786211251116,-0.48583789541737576,1.0
-0.2388333819569334,-0.3557215817313921,1.0
0.013012461264423292,-0.22995169322477266,1.0
-0.22361268426179506,-0.306960528120727,1.0
-0.08839483146911094,-0.36417840791121797,1.0
